cep,bairro,latitude,longitude,origem_coord,cod_territ,cre,n_inscricoes
23050090,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,5
23050100,Inhoaíba,-22.908710,-43.569176,prefixo5,9.19,9,6
23050101,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,25
23050102,Campo Grande,-22.906364,-43.571676,cep_exato,9.14,9,3
23050110,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,14
23050120,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,2
23050130,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,1
23050140,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,13
23050150,Campo Grande,-22.907330,-43.577350,cep_exato,9.14,9,9
23050160,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,27
23050170,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,18
23050180,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,15
23050200,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,20
23050210,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,8
23050220,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,6
23050250,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,1
23050260,Campo Grande,-22.906254,-43.560740,cep_exato,9.18,9,6
23050300,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,4
23050340,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,6
23050360,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,1
23050390,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,10
23050400,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,15
23050410,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,8
23050420,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,55
23050435,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,17
23050440,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,5
23050450,Campo Grande,-22.914890,-43.566940,cep_exato,9.19,9,26
23050465,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,6
23050470,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,30
23050500,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,1
23050510,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,5
23050550,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,8
23050560,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,5
23050570,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,2
23050600,Campo Grande,-22.908710,-43.569176,prefixo5,9.19,9,2
23050630,Cosmos,-22.908710,-43.569176,prefixo5,9.19,9,2
23051593,Campo Grande,-22.914878,-43.581791,prefixo3,9.21,9,3
23052001,Cosmos,-22.905196,-43.550908,prefixo5,9.18,9,1
23052020,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,4
23052040,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,10
23052070,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,4
23052090,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,35
23052102,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,3
23052110,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,2
23052120,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,26
23052130,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,58
23052140,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,19
23052150,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,16
23052160,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,15
23052170,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,37
23052180,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,36
23052195,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,7
23052200,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,12
23052210,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,3
23052225,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,54
23052230,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,48
23052240,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,1
23052250,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,12
23052260,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,1
23052270,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,63
23052275,Inhoaíba,-22.905196,-43.550908,prefixo5,9.18,9,1
23052280,Campo Grande,-22.910487,-43.549665,cep_exato,9.18,9,21
23052290,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,14
23052300,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,7
23052310,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,17
23052320,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,289
23052330,Campo Grande,-22.904743,-43.551751,cep_exato,9.18,9,33
23052340,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,1
23052350,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,89
23052360,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,9
23052380,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,3
23052390,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,55
23052410,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,13
23052420,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,75
23052430,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,16
23052510,Campo Grande,-22.905196,-43.550908,prefixo5,9.18,9,52
23052520,Senador Vasconcelos,-22.905196,-43.550908,prefixo5,9.18,9,1
23052560,Senador Vasconcelos,-22.905196,-43.550908,prefixo5,9.18,9,5
23053360,Inhoaíba,-22.914878,-43.581791,prefixo3,9.21,9,2
23053380,Guaratiba,-22.914878,-43.581791,prefixo3,9.21,9,1
23053650,Campo Grande,-22.914878,-43.581791,prefixo3,9.21,9,2
23054160,Santíssimo,-22.914878,-43.581791,prefixo3,9.21,9,1
23054510,Campo Grande,-22.914878,-43.581791,prefixo3,9.21,9,1
23055000,Inhoaíba,-22.912982,-43.579587,prefixo5,9.21,9,2
23055001,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,14
23055005,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,61
23055006,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,29
23055040,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,7
23055110,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,86
23055120,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,7
23055130,Campo Grande,-22.912636,-43.578547,cep_exato,9.21,9,122
23055140,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,4
23055150,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,10
23055200,Campo Grande,-22.911581,-43.575543,cep_exato,9.21,9,37
23055210,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,5
23055220,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,15
23055230,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,28
23055240,Inhoaíba,-22.912982,-43.579587,prefixo5,9.21,9,24
23055250,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,154
23055260,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,55
23055270,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,33
23055280,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,69
23055282,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,1
23055340,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,87
23055350,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,33
23055360,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,41
23055370,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,13
23055380,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,15
23055390,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,16
23055400,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,9
23055410,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,3
23055420,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,5
23055430,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,7
23055450,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,15
23055460,Inhoaíba,-22.912982,-43.579587,prefixo5,9.21,9,2
23055480,Inhoaíba,-22.912982,-43.579587,prefixo5,9.21,9,6
23055490,Inhoaíba,-22.912982,-43.579587,prefixo5,9.21,9,13
23055497,Jardim Olivia,-22.912982,-43.579587,prefixo5,9.21,9,2
23055500,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,7
23055510,Inhoaíba,-22.912982,-43.579587,prefixo5,9.21,9,5
23055520,Campo Grande,-22.907170,-43.579410,cep_exato,9.14,9,29
23055536,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,13
23055539,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,2
23055550,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,6
23055560,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,1
23055570,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,6
23055580,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,7
23055590,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,4
23055600,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,5
23055620,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,7
23055630,Campo Grande,-22.916736,-43.580833,cep_exato,9.21,9,41
23055650,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,15
23055660,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,14
23055670,Campo Grande,-22.912982,-43.579587,prefixo5,9.21,9,1
23056000,Inhoaíba,-22.915208,-43.603389,cep_exato,9.23,9,386
23056002,Cosmos,-22.916332,-43.603040,prefixo5,9.22,9,1
23056020,Inhoaíba,-22.916332,-43.603040,prefixo5,9.22,9,15
23056030,Inhoaíba,-22.916332,-43.603040,prefixo5,9.22,9,24
23056040,Inhoaíba,-22.916332,-43.603040,prefixo5,9.22,9,75
23056050,Inhoaíba,-22.919706,-43.601994,cep_exato,9.22,9,31
23056052,Inhoaíba,-22.916332,-43.603040,prefixo5,9.22,9,1
23056061,Inhoaíba,-22.916332,-43.603040,prefixo5,9.22,9,41
23056062,Inhoaíba,-22.916332,-43.603040,prefixo5,9.22,9,32
23056063,Inhoaíba,-22.916332,-43.603040,prefixo5,9.22,9,18
23056064,Inhoaíba,-22.916332,-43.603040,prefixo5,9.22,9,30
23056065,Inhoaíba,-22.916332,-43.603040,prefixo5,9.22,9,14
23056070,Cosmos,-22.916332,-43.603040,prefixo5,9.22,9,455
23056097,Inhoaíba,-22.916332,-43.603040,prefixo5,9.22,9,1
23056380,Cosmos,-22.916332,-43.603040,prefixo5,9.22,9,1
23056400,Inhoaíba,-22.916332,-43.603040,prefixo5,9.22,9,2
23056520,Cosmos,-22.916332,-43.603040,prefixo5,9.22,9,1
23056620,Cosmos,-22.916332,-43.603040,prefixo5,9.22,9,1017
23056621,Cosmos,-22.916332,-43.603040,prefixo5,9.22,9,5
23056622,Cosmos,-22.916332,-43.603040,prefixo5,9.22,9,15
23056630,Cosmos,-22.916332,-43.603040,prefixo5,9.22,9,832
23056660,Paciência,-22.916332,-43.603040,prefixo5,9.22,9,1
23057000,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,2
23057010,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,12
23057012,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,8
23057014,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,11
23057015,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,41
23057016,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,5
23057017,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,31
23057018,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,30
23057020,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,16
23057022,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,6
23057026,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,15
23057028,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,12
23057030,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,8
23057032,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,26
23057034,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,7
23057036,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,39
23057037,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,25
23057038,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,22
23057040,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,12
23057041,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,7
23057042,Inhoaíba,-22.917450,-43.600240,cep_exato,9.22,9,23
23057043,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,3
23057044,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,24
23057046,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,18
23057047,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,6
23057050,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,12
23057051,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,22
23057052,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,17
23057054,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,6
23057056,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,12
23057057,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,9
23057060,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,6
23057062,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,9
23057063,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,2
23057064,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,13
23057066,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,9
23057068,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,11
23057069,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,24
23057070,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,14
23057072,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,3
23057073,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,10
23057074,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,25
23057075,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,3
23057077,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,16
23057078,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,20
23057079,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,27
23057080,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,33
23057082,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,19
23057084,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,22
23057086,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,17
23057088,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,42
23057090,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,12
23057092,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,4
23057093,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,36
23057094,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,47
23057096,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,35
23057097,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,32
23057098,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,10
23057100,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,5
23057102,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,39
23057103,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,15
23057104,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,27
23057106,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,8
23057108,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,43
23057110,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,26
23057112,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,36
23057114,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,8
23057116,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,8
23057118,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,15
23057120,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,12
23057122,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,17
23057123,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,33
23057124,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,35
23057126,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,24
23057130,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,24
23057131,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,41
23057132,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,4
23057134,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,28
23057136,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,13
23057137,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,16
23057142,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,13
23057143,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,14
23057144,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,13
23057146,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,21
23057147,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,19
23057148,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,52
23057150,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,50
23057151,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,13
23057152,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,33
23057153,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,10
23057154,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,44
23057155,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,28
23057156,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,27
23057157,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,5
23057158,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,19
23057160,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,24
23057162,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,79
23057164,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,15
23057300,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,192
23057303,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,3
23057310,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,19
23057313,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,7
23057323,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,13
23057330,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,3
23057333,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,2
23057340,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,28
23057343,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,3
23057350,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,23
23057353,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,8
23057360,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,13
23057370,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,11
23057640,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,1
23057650,Campo Grande,-22.918753,-43.602509,prefixo5,9.22,9,9
23057680,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,32
23057685,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,63
23057690,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,51
23057700,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,19
23057705,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,28
23057707,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,17
23057710,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,11
23057720,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,64
23057750,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,35
23057755,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,5
23057760,Inhoaíba,-22.920055,-43.604778,cep_exato,9.23,9,14
23057762,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,16
23057763,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,21
23057765,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,15
23057770,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,9
23057775,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,10
23057780,Inhoaíba,-22.918753,-43.602509,prefixo5,9.22,9,22
23058000,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,3
23058001,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,234
23058002,Cosmos,-22.915129,-43.617475,cep_exato,9.14,9,507
23058010,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,18
23058015,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,40
23058020,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,11
23058030,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,30
23058032,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,1
23058038,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,1
23058050,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,14
23058059,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,1
23058070,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,16
23058080,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,8
23058090,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,30
23058100,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,45
23058110,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,10
23058120,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,24
23058130,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,16
23058140,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,1
23058150,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,40
23058155,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,38
23058160,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,30
23058170,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,36
23058180,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,5
23058190,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,24
23058200,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,27
23058210,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,29
23058220,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,61
23058230,Cosmos,-22.922708,-43.620744,cep_exato,9.23,9,793
23058240,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,35
23058250,Cosmos,-22.917316,-43.618385,cep_exato,9.23,9,60
23058260,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,22
23058270,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,16
23058281,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,4
23058282,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,17
23058290,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,12
23058300,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,1
23058310,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,2
23058317,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,1
23058320,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,17
23058330,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,14
23058340,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,1
23058350,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,6
23058360,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,5
23058365,Paciência,-22.917362,-43.617832,prefixo5,9.23,9,1
23058370,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,4
23058380,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,12
23058400,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,15
23058410,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,11
23058420,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,10
23058430,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,12
23058440,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,12
23058450,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,15
23058460,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,18
23058470,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,20
23058480,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,20
23058500,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,12
23058510,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,12
23058530,Cosmos,-22.914340,-43.614170,cep_exato,9.14,9,16
23058540,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,59
23058550,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,18
23058560,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,3
23058570,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,12
23058590,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,57
23058620,Cosmos,-22.917362,-43.617832,prefixo5,9.23,9,11
23058640,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,2
23058660,Paciência,-22.917362,-43.617832,prefixo5,9.23,9,3
23058670,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,3
23058680,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,16
23058764,Inhoaíba,-22.917362,-43.617832,prefixo5,9.23,9,1
